issn	homepage
1532-8430	http://www.sciencedirect.com/science/journal/00220736
1532-8449	http://www.sciencedirect.com/science/journal/08825963
1532-8457	http://jpo.sagepub.com/
1532-8473	http://www.sciencedirect.com/science/journal/10899472
1532-849X	http://www.blackwellpublishing.com/journal.asp?ref=1059-941X
1532-8503	http://www.sciencedirect.com/science/journal/10512276
1532-8511	http://www.sciencedirect.com/science/journal/10523057
1532-852X	http://www.sciencedirect.com/science/journal/15310914
1532-8538	http://www.us.elsevierhealth.com/product.jsp?isbn=1067716X
1532-8546	http://www.stapp.org/pubs.shtml
1532-8635	http://www.sciencedirect.com/science/journal/15249042
1532-8643	http://www.sciencedirect.com/science/journal/00330620
1532-8651	http://www.sciencedirect.com/science/journal/10987339
1532-8759	http://caliban.naswpressonline.org/vl=2457530/cl=14/nw=1/rpsv/journal/journal4_home.htm
1532-8813	http://www.aatcc.org/media/index.htm
1532-9194	http://sloanreview.mit.edu/smr/
1532-9356	http://www.informaworld.com/openurl?genre=journal&issn=07362994
1532-950X	http://www.blackwellpublishing.com/journal.asp?ref=0161-3499
1533-001X	http://www.medreviews.com/index.cfm?fuseaction=journals&journalid=3
1533-0028	http://www.sciencedirect.com/science/journal/15330028
1533-029X	http://content.wkhealth.com/linkback/openurl?issn=1533-029X
1533-0303	http://content.wkhealth.com/linkback/openurl?issn=1533-029X
1533-0311	http://content.wkhealth.com/linkback/openurl?issn=0193-1091
1533-0346	http://www.tcrt.org
1533-0915	http://www.tx.ncsu.edu/jtatm/
1533-1296	http://www.liebertpub.com/elj
1533-1458	http://content.wkhealth.com/linkback/openurl?issn=1533-1458
1533-158X	http://www.informaworld.com/openurl?genre=journal&issn=10871209
1533-1601	http://www.toxpath.org/toxpath.asp
1533-2101	http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201646
1533-2128	http://www.informaworld.com/openurl?genre=journal&issn=10803920
1533-2500	http://www.blackwellpublishing.com/journal.asp?ref=1530-7085
1533-3078	http://www.tmcnet.com/call-center/
1533-3159	http://www.painphysicianjournal.com/
1533-3167	http://www.sciencedirect.com/science/journal/15333167
1533-3175	http://aja.sagepub.com/
1533-3450	http://www.jasn.org
1533-3604	http://www.alliedacademies.org/public/Journals/JournalDetails.aspx?jid=4
1533-385X	http://www.aiaa.org/content.cfm?pageid=322&lupubid=2
1533-3876	http://www.aiaa.org/content.cfm?pageid=322&lupubid=24
1533-3884	http://www.aiaa.org/content.cfm?pageid=322&lupubid=23
1533-4023	http://content.wkhealth.com/linkback/openurl?issn=0160-2446
1533-4031	http://content.wkhealth.com/linkback/openurl?issn=1072-4109
1533-404X	http://content.wkhealth.com/linkback/openurl?issn=0195-7910
1533-4058	http://www.appliedimmunohist.com/
1533-4112	http://content.wkhealth.com/linkback/openurl?issn=1095-0680
1533-4287	http://www.nsca-jscr.org/
1533-4295	http://www.nsca-scj.org/
1533-4406	http://content.nejm.org
1533-4465	http://muse.jhu.edu/journals/eca/
1533-4880	http://www.aspbs.com/jnn.html
1533-5178	http://www.cementamericas.com/
1533-5399	http://www.acm.org/pubs/contents/journals/toit/
1533-6263	http://muse.jhu.edu/journals/sls/
1533-6794	http://www.aiaa.org/content.cfm?pageid=322&lupubid=25
1533-6808	http://www.aiaa.org/content.cfm?pageid=322&lupubid=26
1533-712X	http://content.wkhealth.com/linkback/openurl?issn=0271-0749
1533-7146	http://www.rintonpress.com/journals/qiconline.html
1533-7758	http://www.msimag.com/Default.asp
1533-7790	http://muse.jhu.edu/journals/dem/
1533-7812	http://www.academicleadership.org
1533-7928	http://jmlr.csail.mit.edu/
1533-7979	http://www.idea-group.com/journals/details.asp?id=199
1533-7995	http://www.idea-group.com/journals/details.asp?id=99
1533-8010	http://www.idea-group.com/journals/details.asp?id=198
1533-8541	http://www.ucpressjournals.com/journalSoc.asp?jIssn=0734-8584
1533-8614	http://www.ucpressjournals.com/journalSoc.asp?jIssn=0377-919X
1533-8916	http://www.interscience.wiley.com/jpages/1533-8916/
1533-905X	http://www.4plasticsresearch.org/index.php
1534-0384	http://molinterv.aspetjournals.org/
1534-0392	http://www.aimsciences.org/journals/cpaa/
1534-0856	http://www.sciencedirect.com/science/journal/15340856
1534-1453	http://rhr.dukejournals.org/
1534-1518	http://muse.jhu.edu/journals/anq/
1534-1828	http://muse.jhu.edu/journals/aiq/
1534-2131	http://www.pharmtech.com/pharmtech/
1534-2832	http://www.transformmag.com/
1534-3081	http://www.current-reports.com/home_journal.cfm?JournalID=PA
1534-309X	http://www.treatment-options.com/home_journal.cfm?JournalID=GA
1534-3111	http://www.current-reports.com/home_journal.cfm?JournalID=HR
1534-312X	http://www.current-reports.com/home_journal.cfm?JournalID=GR
1534-3138	http://www.treatment-options.com/home_journal.cfm?JournalID=NE
1534-3146	http://www.current-reports.com/home_journal.cfm?JournalID=IR
1534-3170	http://www.current-reports.com/home_journal.cfm?JournalID=CR
1534-3189	http://www.treatment-options.com/home_journal.cfm?JournalID=CM
1534-4320	http://ieeexplore.ieee.org/servlet/opac?punumber=7333
1534-4436	http://www.sciencedirect.com/science/journal/10811206
1534-4681	http://www.springeronline.com/journal/10434/about
1534-4827	http://www.current-reports.com/home_journal.cfm?JournalID=DR
1534-4916	http://content.wkhealth.com/linkback/openurl?issn=1050-6438
1534-5084	http://aei.sagepub.com/
1534-5165	http://www.cla.purdue.edu/jewish-studies/shofar/
1534-5203	http://muse.jhu.edu/journals/cul/
1534-5351	http://csdl2.computer.org/persagen/DLPublication.jsp?pubtype=p&acronym=csmr
1534-5807	http://www.sciencedirect.com/science/journal/15345807
1534-5823	http://bcn.sagepub.com/
1534-5874	http://www.current-reports.com/home_journal.cfm?JournalID=WR
1534-5955	http://www.bepress.com/bejte/frontiers/
1534-5963	http://www.bepress.com/bejte/advances/
1534-5971	http://www.bepress.com/bejte/contributions/
1534-598X	http://www.bepress.com/bejte/topics/
1534-5998	http://www.bepress.com/bejm/topics/
1534-6188	http://muse.jhu.edu/journals/psc/
1534-6242	http://www.current-reports.com/home_journal.cfm?JournalID=AT
1534-6269	http://www.current-reports.com/home_journal.cfm?JournalID=OR
1534-6277	http://www.treatment-options.com/home_journal.cfm?JournalID=ON
1534-6285	http://www.current-reports.com/home_journal.cfm?JournalID=UR
1534-6293	http://www.current-reports.com/home_journal.cfm?JournalID=NR
1534-6307	http://www.current-reports.com/home_journal.cfm?JournalID=RR
1534-6315	http://www.current-reports.com/home_journal.cfm?JournalID=AL
1534-6501	http://ccs.sagepub.com/
1534-6617	http://wsupress.wayne.edu/journals/humanbio.htm
1534-7346	http://ijl.sagepub.com/
1534-7354	http://ict.sagepub.com/
1534-7486	http://www.ams.org/distribution/jag/
1534-7516	http://www.elsevier.com/locate/issn/15347516
1534-7524	http://www.iijournals.com/JPPM
1534-7605	http://muse.jhu.edu/journals/sof/
1534-7656	http://tmt.sagepub.com/
1534-7796	http://www.psychosomaticmedicine.org
1534-8644	http://www.springerlink.com/openurl.asp?genre=journal&issn=1534-8644
1534-8687	http://www.interscience.wiley.com/jpages/1520-3247/
1534-892X	http://www.mspinternational.com/publishing.html
1534-9594	http://www.telecommagazine.com/International/
1534-9861	http://www.naham.org/custom/journal/?pageid=3276
1535-0118	http://www.pracademics.com/jopp.html
1535-0266	http://muse.jhu.edu/journals/mpq/
1535-0665	http://muse.jhu.edu/journals/language/
1535-1025	http://www.plantmanagementnetwork.org/php/
1535-1084	http://www.springerlink.com/openurl.asp?genre=journal&issn=1535-1084
1535-1203	http://www.sciencedirect.com/science/journal/15351203
1535-1459	http://www.interscience.wiley.com/jpages/1535-1459/
1535-1467	http://www.interscience.wiley.com/jpages/1535-1459/
1535-1645	http://www.current-reports.com/home_journal.cfm?JournalID=PR
1535-1661	http://www.bepress.com/gj/advances/
1535-1815	http://content.wkhealth.com/linkback/openurl?issn=0749-5161
1535-2188	http://www.thieme.de/fz/sps/index.html
1535-2250	http://www.medscape.com/viewpublication/527_index
1535-2811	http://content.wkhealth.com/linkback/openurl?issn=1535-282X
1535-282X	http://content.wkhealth.com/linkback/openurl?issn=1535-282X
1535-3141	http://www.liebertonline.com/FPD
1535-3508	http://www.bcdecker.com/productDetails.aspx?BJID=310
1535-3532	http://www.yale.edu/yjhple/
1535-3605	http://muse.jhu.edu/journals/sex/
1535-3699	http://www.ebmonline.org
1535-3702	http://www.ebmonline.org
1535-3893	http://pubs.acs.org/journals/jprobs/index.html
1535-3907	http://pubs.acs.org/journals/jprobs/index.html
1535-3958	http://www.interscience.wiley.com/jpages/1535-3958/
1535-3966	http://www.interscience.wiley.com/jpages/1535-3958/
1535-4970	http://ajrccm.atsjournals.org/
1535-4989	http://ajrcmb.atsjournals.org/
1535-5306	http://www.jstor.org/action/showPublication?journalCode=ethicsenviro
1535-5535	http://www.labautomation.org/journal/about.cfm
1535-5632	http://www.wiley.com/bw/journal.asp?ref=1535-5632&site=1
1535-6108	http://www.sciencedirect.com/science/journal/15356108
1535-6523	http://www.baywood.com/Journals/PreviewJournals.asp?Id=1535-6523
1535-6574	http://muse.jhu.edu/journals/nas/
1535-6698	http://www.iospress.nl/loadtop/load.php?isbn=19057415
1535-6841	http://www.blackwellpublishing.com/journal.asp?ref=1535-6841
1535-7163	http://mct.aacrjournals.org/misc/about.shtml
1535-7414	http://www.niaaa.nih.gov/Publications/AlcoholResearch/
1535-7732	http://www.sciencedirect.com/science/journal/10510443
1535-7740	http://www.astd.org/TD/
1535-8283	http://muse.jhu.edu/journals/asi/
1535-9476	http://www.mcponline.org
1535-9484	http://www.mcponline.org
1535-9778	http://ec.asm.org/
1535-9786	http://ec.asm.org/
1536-0040	http://siamdl.aip.org/dbt/dbt.jsp?KEY=SJADAY
1536-0059	http://www.springerlink.com/openurl.asp?genre=journal&issn=1536-0059
1536-0067	http://www.thieme.de/fz/sps/index.html
1536-0075	http://www.informaworld.com/openurl?genre=journal&issn=15265161
1536-0121	http://www.bcdecker.com/productDetails.aspx?BJID=310
1536-0245	http://content.wkhealth.com/linkback/openurl?issn=1084-824X
1536-0334	http://muse.jhu.edu/journals/fro/
1536-0636	http://content.wkhealth.com/linkback/openurl?issn=1536-0636
1536-0644	http://content.wkhealth.com/linkback/openurl?issn=1536-0644
1536-0652	http://content.wkhealth.com/linkback/openurl?issn=1536-0652
1536-0903	http://www.advancesinneonatalcare.org/
1536-0911	http://www.advancesinneonatalcare.org/
1536-1055	http://www.ans.org/pubs/journals/fst/
1536-1098	http://apt.allenpress.com/perlserv/?request=get-archive&issn=1536-1098
1536-1225	http://ieeexplore.ieee.org/servlet/opac?punumber=7727
1536-1233	http://ieeexplore.ieee.org/servlet/opac?punumber=7775
1536-1241	http://ieeexplore.ieee.org/servlet/opac?punumber=7728
1536-125X	http://ieeexplore.ieee.org/servlet/opac?punumber=7729
1536-1268	http://ieeexplore.ieee.org/servlet/opac?punumber=7756
1536-1276	http://ieeexplore.ieee.org/servlet/opac?punumber=7693
1536-1284	http://ieeexplore.ieee.org/servlet/opac?punumber=7742
1536-1365	https://www.degruyter.com/view/j/ans
1536-1632	http://www.sciencedirect.com/science/journal/15361632
1536-2302	http://www.liebertonline.com/clo
1536-2310	http://www.liebertonline.com/omi
1536-2426	http://www.tandfonline.com/UAHR
1536-2442	http://www.bioone.org/bioone/?request=get-moreinfo&issn=1536-2442
1536-3678	http://content.wkhealth.com/linkback/openurl?issn=1077-4114
1536-3686	http://content.wkhealth.com/linkback/openurl?issn=1075-2765
1536-3694	http://content.wkhealth.com/linkback/openurl?issn=0163-4356
1536-3708	http://content.wkhealth.com/linkback/openurl?issn=0148-7043
1536-3724	http://content.wkhealth.com/linkback/openurl?issn=1050-642X
1536-3732	http://content.wkhealth.com/linkback/openurl?issn=1049-2275
1536-3740	http://content.wkhealth.com/linkback/openurl?issn=1096-8954
1536-383X	http://www.informaworld.com/openurl?genre=journal&issn=1536383X
1536-3937	http://www.practicingoilanalysis.com/
1536-4046	http://www.informaworld.com/openurl?genre=journal&issn=1536383X
1536-4801	http://content.wkhealth.com/linkback/openurl?issn=0277-2116
1536-4836	http://content.wkhealth.com/linkback/openurl?issn=1525-8599
1536-5026	http://www.nln.org/nlnjournal/
1536-5050	http://pubmedcentral.gov/tocrender.fcgi?action=archive&journal=93
1536-5166	http://content.wkhealth.com/linkback/openurl?issn=1070-8022
1536-5379	http://www.osa-jon.org
1536-5581	http://www.interscience.wiley.com/jpages/1536-5581/
1536-7150	http://www.blackwellpublishing.com/journal.asp?ref=0002-9246
1536-7355	http://content.wkhealth.com/linkback/openurl?issn=1076-1608
1536-7509	http://www.cellbioed.org
1536-8378	http://www.informaworld.com/openurl?genre=journal&issn=15368378
1536-8386	http://www.informaworld.com/openurl?genre=journal&issn=15368378
1536-8599	http://www.liebertonline.com/HYB
1536-9323	http://jais.isworld.org
1536-9935	http://www.sgno.org/publications/journal/
1537-0240	http://www.mgma.com/mc/default.aspx?id=988
1537-0437	http://japr.fass.org/
1537-064X	http://jrnlappliedresearch.com/
1537-0755	http://www.asminternational.org/
1537-1581	http://content.wkhealth.com/linkback/openurl?issn=1527-8557
1537-1646	http://spiedl.aip.org/dbt/dbt.jsp?KEY=JMMMGF
1537-1719	http://mbe.oxfordjournals.org/
1537-1794	http://www.motionsystemdesign.com/
1537-1891	http://www.sciencedirect.com/science/journal/15371891
1537-1913	http://content.wkhealth.com/linkback/openurl?issn=0020-5907
1537-1948	http://content.wkhealth.com/linkback/openurl?issn=0025-7079
1537-1964	http://medtrad.org/panacea.html
1537-209X	http://www.aasp.org/shap.html
1537-2197	http://www.amjbot.org
1537-260X	http://journals.aomonline.org/AMLE/
1537-2618	http://www.journals.uchicago.edu/page/ipe/toc.html
1537-2650	http://www.journals.uchicago.edu/page/tpe/about.html
1537-2677	http://content.wkhealth.com/linkback/openurl?issn=0740-9303
1537-2693	http://www.amstat.org/publications/jabes/
1537-2707	http://www.amstat.org/publications/jbes/
1537-2715	http://www.amstat.org/publications/jcgs/
1537-2723	http://www.amstat.org/publications/tech/
1537-2731	http://www.amstat.org/publications/tas/
1537-274X	http://www.amstat.org/publications/jasa/
1537-2898	http://www.drugdeliverytech.com
1537-2995	http://www.blackwellpublishing.com/journal.asp?ref=0041-1132
1537-3649	http://www.springerlink.com/openurl.asp?genre=journal&issn=1537-3649
1537-4416	http://leaonline.com/openurl?genre=journal&stitle=jccp
1537-4424	http://leaonline.com/openurl?genre=journal&stitle=jccp
1537-4521	http://content.wkhealth.com/linkback/openurl?issn=0148-5717
1537-4661	http://www.sciencedirect.com/science/journal/15374661
1537-5110	http://www.sciencedirect.com/science/journal/15375110
1537-5129	http://www.sciencedirect.com/science/journal/15375110
1537-5269	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jg
1537-5277	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jcr
1537-5285	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jle
1537-5307	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jole
1537-5315	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=ijps
1537-5323	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=an
1537-5331	http://poq.oxfordjournals.org/
1537-534X	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jpe
1537-5358	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jmh
1537-5366	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jls
1537-5382	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=ca
1537-5390	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=ajs
1537-5404	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=ssr
1537-5781	http://www.interscience.wiley.com/jpages/1533-8916/
1537-5897	http://www.elsevier.com/locate/issn/15375897
1537-5927	http://journals.cambridge.org/action/displayJournal?jid=PPS
1537-5935	http://journals.cambridge.org/action/displayJournal?jid=PSC
1537-5943	http://journals.cambridge.org/action/displayJournal?jid=PSR
1537-6176	http://apt.allenpress.com/aptonline/?request=get-moreinfo&issn=1537-6176
1537-6370	http://journals.berghahnbooks.com/fpcs
1537-6494	http://www.informaworld.com/openurl?genre=journal&issn=15376494
1537-6516	http://informahealthcare.com/loi/txm
1537-6524	http://informahealthcare.com/loi/txm
1537-6532	http://www.informaworld.com/openurl?genre=journal&issn=15376494
1537-6583	http://www.earlypregnancy.org/epbm_volume_vi_1.htm
1537-6591	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=cid
1537-6605	http://www.sciencedirect.com/science/journal/00029297
1537-6613	http://www.journals.uchicago.edu/openurl?genre=journal&stitle=jid
1537-7814	http://journals.cambridge.org/jga
1537-890X	http://www.current-reports.com/home_journal.cfm?JournalID=SR
1537-8918	http://www.current-reports.com/home_journal.cfm?JournalID=SR
